ENSEMBL_Genes,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000125629,1588.472323,-0.425516356,0.122748324,-3.466575684,0.000527133,0.008261969
ENSG00000151726,31583.78561,-0.666327938,0.192255056,-3.465853906,0.00052855,0.008278211
ENSG00000136854,380.9675031,0.664531564,0.191796647,3.46477155,0.000530682,0.008305614
ENSG00000256235,2466.960649,-0.864479501,0.249598562,-3.463479499,0.000533237,0.0083396
ENSG00000186329,13.07098943,-1.502696677,0.433952354,-3.462814897,0.000534556,0.008350338
ENSG00000276778,11.61248951,-1.510318298,0.436161969,-3.462746423,0.000534692,0.008350338
ENSG00000144837,16.59164191,-1.475116707,0.426026811,-3.462497357,0.000535187,0.00835207
ENSG00000128016,24452.09852,-0.639721418,0.184809295,-3.46152188,0.00053713,0.008376384
ENSG00000106012,1238.702758,0.605533475,0.17496691,3.460845677,0.000538481,0.008391432
ENSG00000104312,4294.178906,-1.139649942,0.329376917,-3.460017633,0.00054014,0.008411249
ENSG00000114541,1038.320233,0.610429498,0.176486146,3.458795555,0.000542597,0.008437746
ENSG00000206418,1681.460888,-0.633459564,0.183145111,-3.45878501,0.000542618,0.008437746
ENSG00000188897,9906.6763,-0.668379112,0.193256487,-3.45850803,0.000543176,0.008440389
ENSG00000141447,573.3294052,0.942234583,0.272548492,3.457126381,0.000545969,0.008477725
ENSG00000086061,11990.65176,-0.596967884,0.172977177,-3.451136699,0.000558231,0.00866194
ENSG00000253102,343.6918176,-0.566794114,0.164287104,-3.45002194,0.000560541,0.008685389
ENSG00000256751,7.857178057,1.521076199,0.440884932,3.450052582,0.000560477,0.008685389
ENSG00000124731,14853.4952,-1.125781684,0.326552199,-3.447478495,0.000565845,0.008755099
ENSG00000176619,2778.679341,-0.391792787,0.113644611,-3.447526319,0.000565745,0.008755099
ENSG00000110080,1426.441614,-1.023182299,0.296885665,-3.446384993,0.00056814,0.008784355
ENSG00000066697,2576.182285,-0.760728555,0.220813688,-3.445115034,0.000570816,0.008819458
ENSG00000113916,22842.41938,-0.845680064,0.245553513,-3.443974604,0.00057323,0.008844171
ENSG00000247595,547.1061898,-0.421093381,0.122269154,-3.443987042,0.000573203,0.008844171
ENSG00000221887,58.52220848,-1.407952869,0.408911397,-3.443173456,0.00057493,0.008864123
ENSG00000136286,16563.35989,-0.855273681,0.248626757,-3.439990503,0.000581735,0.008962671
ENSG00000260256,78.31570454,-1.07713941,0.313159862,-3.439583233,0.000582611,0.00896981
ENSG00000113013,9215.787733,-0.395048442,0.114860333,-3.439380951,0.000583046,0.008970163
ENSG00000180011,2410.482599,0.280895965,0.08173117,3.436827907,0.000588569,0.009048735
ENSG00000151470,378.8331858,0.521475843,0.151768751,3.43598955,0.000590394,0.009070367
ENSG00000136378,196.6005392,-0.79507046,0.231436747,-3.435368284,0.000591749,0.009078357
ENSG00000272325,8710.15446,0.462967396,0.134758333,3.435538165,0.000591378,0.009078357
ENSG00000156831,1260.900166,-0.497753458,0.14490187,-3.435107217,0.000592319,0.0090807
ENSG00000167315,1208.496149,0.447470732,0.130287847,3.434477911,0.000593696,0.009095396
ENSG00000139433,5333.524052,-0.46307868,0.13485648,-3.433863018,0.000595045,0.009109633
ENSG00000130304,1318.077658,0.762128106,0.222077963,3.431804294,0.00059958,0.009172605
ENSG00000259374,83.34467159,-0.985520072,0.287196692,-3.431516093,0.000600218,0.009175899
ENSG00000111961,2509.767242,-0.823163418,0.239949341,-3.430571704,0.000602311,0.009201429
ENSG00000007968,214.5872823,1.241051935,0.361820844,3.430017798,0.000603542,0.009204542
ENSG00000188766,49.19046829,-0.994361282,0.289908981,-3.429908512,0.000603785,0.009204542
ENSG00000198189,3986.532991,0.698448485,0.203617361,3.430201052,0.000603134,0.009204542
ENSG00000167483,749.7405954,0.909506129,0.265269044,3.428617664,0.000606663,0.009241947
ENSG00000184682,681.1521856,0.77850695,0.227512919,3.421814256,0.000622048,0.009469678
ENSG00000104549,1991.346187,-0.598883039,0.175043678,-3.421334873,0.000623146,0.009479749
ENSG00000265743,21.03507118,1.275175019,0.372850726,3.420068484,0.000626054,0.00951733
ENSG00000204852,671.7450607,0.682200692,0.199602126,3.417802728,0.000631288,0.009583505
ENSG00000214655,17607.33433,-0.450491222,0.13180075,-3.417971612,0.000630897,0.009583505
ENSG00000258867,118.78485,-0.785167572,0.229843413,-3.416097784,0.000635254,0.009636981
ENSG00000175505,931.6586474,-0.517729191,0.151566789,-3.415848518,0.000635836,0.00963908
ENSG00000204569,7151.331005,-0.381934479,0.111865993,-3.414214341,0.000639662,0.009690327
ENSG00000008516,1859.365723,0.881990364,0.258368457,3.413692108,0.00064089,0.009695406
ENSG00000267882,41.85757974,-1.081008993,0.316654109,-3.413847992,0.000640523,0.009695406
ENSG00000140961,1105.231665,-0.981254153,0.287493565,-3.413134322,0.000642203,0.009708517
ENSG00000133216,459.0126012,1.483317116,0.43488691,3.410811134,0.000647699,0.009784807
ENSG00000197965,5666.803207,-0.941529863,0.276154547,-3.409430962,0.000650986,0.009827621
ENSG00000146707,382.4210684,-0.476168489,0.139763036,-3.40697014,0.000656883,0.009909773
ENSG00000130844,1757.133602,0.472292267,0.138720058,3.40464294,0.000662506,0.009987671
ENSG00000180340,115.7216273,1.316148233,0.386633384,3.404124649,0.000663765,0.009999707
ENSG00000076053,2000.56244,-0.412137999,0.121211739,-3.400149209,0.000673491,0.01013921
ENSG00000141522,23444.87198,-0.480498441,0.141347034,-3.399423584,0.00067528,0.010159116
ENSG00000213722,1476.027368,0.793555614,0.233516494,3.398285059,0.000678097,0.010194437
ENSG00000134222,53.58790071,1.121810155,0.330281203,3.396530428,0.00068246,0.010252931
ENSG00000232915,6.882997225,-1.491764467,0.43926534,-3.396044104,0.000683673,0.010264072
ENSG00000232811,354.0366983,-0.435958553,0.128489748,-3.392944268,0.000691457,0.010373765
ENSG00000225647,9.675513492,-1.45496418,0.428985471,-3.391639763,0.000694757,0.010416087
ENSG00000152661,6.956328551,-1.496259827,0.441211114,-3.391255978,0.000695731,0.010423497
ENSG00000196935,315.4933273,-0.942849395,0.278215742,-3.388914614,0.000701699,0.010505665
ENSG00000256660,64.06159997,-1.325129452,0.391061756,-3.38854268,0.000702651,0.010512683
ENSG00000261594,16.93731991,1.246337953,0.367847809,3.388189143,0.000703557,0.010519004
ENSG00000039068,241.0618059,-0.856886057,0.252929159,-3.387850018,0.000704428,0.01052478
ENSG00000008438,228.5750685,0.997080947,0.294514912,3.385502419,0.000710481,0.01060776
ENSG00000175866,499.6401516,0.651436164,0.192440517,3.385129991,0.000711446,0.01060776
ENSG00000230530,654.4733499,0.474822495,0.140265787,3.385162592,0.000711361,0.01060776
ENSG00000125089,3315.853566,0.671451251,0.19848065,3.382955723,0.000717102,0.01068477
ENSG00000104825,4481.677436,-0.534178068,0.157940868,-3.382139633,0.000719236,0.010709223
ENSG00000148154,6442.804421,-0.688396553,0.203576851,-3.381507036,0.000720894,0.010726565
ENSG00000162695,4773.390459,-0.380127376,0.112522952,-3.378220798,0.000729565,0.010848159
ENSG00000170091,49.08909165,-1.278250795,0.378517671,-3.376991068,0.000732834,0.010889327
ENSG00000185482,115.4342304,0.953663024,0.282516341,3.375603054,0.000736541,0.01093693
ENSG00000149091,11546.60531,0.414029293,0.122663322,3.375330822,0.00073727,0.010940283
ENSG00000100364,13787.97572,0.777572158,0.230496618,3.373464495,0.000742286,0.011007203
ENSG00000180817,2217.318601,-0.648226748,0.192201204,-3.372646655,0.000744494,0.011032421
ENSG00000186174,32347.73336,-0.406359365,0.120526895,-3.37152437,0.000747534,0.011069923
ENSG00000165782,4342.4241,-0.346046111,0.102656674,-3.370907095,0.000749211,0.011087204
ENSG00000161547,15816.48705,-0.264035345,0.078347025,-3.370074922,0.000751477,0.011113176
ENSG00000095139,12589.86269,-0.326501222,0.096913079,-3.369010912,0.000754384,0.011148581
ENSG00000246548,36.89716452,1.360539121,0.403933719,3.368223685,0.000756542,0.01117287
ENSG00000010270,4140.818249,-0.537491707,0.159689486,-3.365855331,0.000763067,0.011258474
ENSG00000117758,3834.6364,-0.534868673,0.158930776,-3.365419121,0.000764275,0.011258474
ENSG00000166833,352.4405779,0.60667206,0.180269036,3.365370297,0.00076441,0.011258474
ENSG00000176542,9889.51852,-0.831021975,0.246908646,-3.365706254,0.00076348,0.011258474
ENSG00000169398,684.8240853,-0.404705428,0.120296102,-3.364243911,0.000767537,0.011296873
ENSG00000122644,646.6542832,-0.735698091,0.21873166,-3.363473267,0.000769683,0.011315014
ENSG00000163823,21368.85208,0.620846916,0.184587568,3.363427578,0.00076981,0.011315014
ENSG00000168003,28668.35308,-0.577946492,0.171929608,-3.361529747,0.00077512,0.011377674
ENSG00000196396,14276.1685,-0.667278567,0.198502601,-3.361560814,0.000775033,0.011377674
ENSG00000183742,400.6251662,-0.878079285,0.261320402,-3.360163537,0.000778963,0.011426375
ENSG00000124772,349.5464457,-0.665914192,0.198207994,-3.35967374,0.000780346,0.011432452
ENSG00000146676,8042.383348,-0.302114492,0.089924554,-3.359644034,0.00078043,0.011432452
ENSG00000095794,3410.039125,-0.736291384,0.219204372,-3.358926551,0.000782459,0.011454456
ENSG00000242525,23.60288023,-1.252603685,0.372947487,-3.358659671,0.000783215,0.011457808
ENSG00000177191,1099.848115,0.614966056,0.183209035,3.356636072,0.000788969,0.011534226
ENSG00000183722,64.10681378,-1.049480496,0.312690829,-3.356288063,0.000789962,0.01154099
ENSG00000175398,9.192611974,-1.47293526,0.438943694,-3.355636,0.000791827,0.011560463
ENSG00000149289,7212.522892,-1.015432737,0.302653317,-3.355101959,0.000793357,0.011575031
ENSG00000204256,38707.0932,-0.360807312,0.107576555,-3.353958611,0.000796643,0.011615169
ENSG00000197769,16.18486598,1.321460707,0.394180356,3.352426593,0.000801065,0.011671815
ENSG00000029153,1777.920169,-0.806564688,0.240620213,-3.352023833,0.000802231,0.01168098
ENSG00000169194,8.740627746,-1.455898941,0.434492934,-3.350800038,0.000805785,0.011724868
ENSG00000092421,740.1867792,-0.71412669,0.213219069,-3.349262769,0.000810269,0.011782234
ENSG00000265972,63494.57659,0.713619069,0.213085527,3.348979529,0.000811098,0.011786402
ENSG00000204054,5114.907716,0.685948379,0.204838832,3.348722371,0.000811851,0.011789465
ENSG00000182054,4632.205805,0.729063102,0.217807541,3.347281263,0.000816084,0.011843019
ENSG00000111880,3098.639831,-0.700730494,0.209367722,-3.346888843,0.00081724,0.011851884
ENSG00000168137,11422.12991,-0.295695027,0.08842837,-3.343893234,0.000826115,0.011972613
ENSG00000169688,8.619719773,-1.410001623,0.421747665,-3.343235164,0.000828077,0.011993048
ENSG00000062582,439.6489614,-0.643291782,0.192449732,-3.342648361,0.00082983,0.011993347
ENSG00000112303,10028.58803,0.945279195,0.282806914,3.34248969,0.000830304,0.011993347
ENSG00000179889,6020.342929,0.492949975,0.147473564,3.342632827,0.000829876,0.011993347
ENSG00000225783,42138.71046,-0.801474274,0.239747387,-3.342994818,0.000828794,0.011993347
ENSG00000236137,78.03778614,1.431502035,0.428367688,3.341760074,0.00083249,0.01201693
ENSG00000174996,1228.97895,-0.461399317,0.13808974,-3.341300489,0.000833869,0.012020877
ENSG00000225339,5998.090833,0.453910359,0.135843436,3.341422822,0.000833502,0.012020877
ENSG00000143341,218.8761771,-1.302671614,0.39015994,-3.338814372,0.000841368,0.012120936
ENSG00000081014,1815.96304,0.348018071,0.104261717,3.337927668,0.000844057,0.012151629
ENSG00000197506,64.37837854,1.28566152,0.385249229,3.33722023,0.000846209,0.012166488
ENSG00000233276,12038.06318,0.853096286,0.255624481,3.337302766,0.000845957,0.012166488
ENSG00000278621,1751.574048,0.913658553,0.273812285,3.336806283,0.00084747,0.012176569
ENSG00000141968,26770.11233,-0.671409208,0.201242722,-3.33631548,0.000848968,0.012190031
ENSG00000138640,721.5019023,0.495523321,0.148622616,3.334104427,0.000855745,0.012279238
ENSG00000053918,611.420272,0.738964951,0.221682206,3.333442793,0.000857783,0.012300361
ENSG00000275183,786.9346902,-0.388098798,0.116476565,-3.331990411,0.000862272,0.012356583
ENSG00000181019,1640.556999,-0.801916917,0.24073765,-3.331082269,0.00086509,0.0123888
ENSG00000105383,464.7795549,0.741171653,0.222545463,3.330428057,0.000867126,0.012409773
ENSG00000164400,307.8174143,-1.443557518,0.433588348,-3.329327289,0.00087056,0.012450732
ENSG00000120254,622.3456268,-0.549440119,0.165131598,-3.327286384,0.000876962,0.012534041
ENSG00000111247,123.210137,0.97066321,0.292095901,3.323097673,0.000890237,0.012715421
ENSG00000157045,2296.96449,0.717420521,0.215970168,3.321850086,0.000894227,0.012764022
ENSG00000136717,4595.054115,0.41226292,0.12419817,3.319396094,0.000902124,0.01285142
ENSG00000169136,5638.264801,0.914768447,0.275582547,3.319399058,0.000902114,0.01285142
ENSG00000187837,434.8711327,0.488496233,0.147156259,3.319574962,0.000901546,0.01285142
ENSG00000211584,745.5427279,0.544172909,0.163985894,3.318412911,0.000905305,0.012888301
ENSG00000218976,16.76919616,-1.464837111,0.441457255,-3.31818561,0.000906043,0.012890353
ENSG00000132170,177.9127613,1.337636092,0.403281127,3.31688245,0.000910279,0.012942156
ENSG00000143375,148.6528447,-0.624255591,0.188222754,-3.316578767,0.000911269,0.012947762
ENSG00000186105,120.5273337,-0.89300612,0.269454961,-3.31412017,0.00091932,0.013053622
ENSG00000259279,2088.512073,0.762553228,0.23011783,3.313751166,0.000920534,0.013062328
ENSG00000143570,9813.088708,-0.649954966,0.19623507,-3.312124407,0.000925904,0.013129953
ENSG00000224186,2223.064369,0.629984351,0.190249667,3.311355869,0.000928451,0.013157488
ENSG00000156966,718.0635808,-1.269443687,0.383555139,-3.309677168,0.000934036,0.013228023
ENSG00000217825,36.01531302,-1.375104937,0.415506557,-3.309466274,0.00093474,0.013229374
ENSG00000107882,1565.71941,0.578575353,0.174897109,3.308089867,0.000939347,0.013285918
ENSG00000248360,29.8889205,-1.167557521,0.352976476,-3.307748816,0.000940491,0.013293458
ENSG00000183386,2468.270679,1.048317197,0.316947607,3.30754097,0.000941189,0.013294683
ENSG00000279644,2396.140331,-0.398450729,0.120525807,-3.305937035,0.000946594,0.013362336
ENSG00000174197,9717.5338,-0.590994332,0.178922958,-3.30306597,0.000956339,0.013491143
ENSG00000101966,9171.255463,-0.493783289,0.149542808,-3.301952777,0.000960142,0.013536014
ENSG00000115598,81.84475906,-0.995651479,0.301694381,-3.30019895,0.000966163,0.013612067
ENSG00000198829,2000.508663,-1.208940874,0.366405978,-3.299457289,0.00096872,0.013639247
ENSG00000177239,4302.332242,0.273974596,0.083049208,3.298942909,0.000970496,0.013655419
ENSG00000282860,36.95147326,-1.269285011,0.384959514,-3.29719091,0.000976571,0.013732003
ENSG00000130598,114.4351621,1.007868377,0.305734781,3.296544713,0.00097882,0.013754735
ENSG00000140749,28735.85079,-0.565725026,0.171714729,-3.29456319,0.000985748,0.013843134
ENSG00000026652,3629.324147,-0.552419249,0.167769696,-3.292723669,0.000992219,0.013925021
ENSG00000247400,349.5186715,-0.967118716,0.293774152,-3.292048363,0.000994605,0.013949496
ENSG00000224116,22.8802526,-1.454383806,0.441821336,-3.291791694,0.000995513,0.013953231
ENSG00000162817,253.2670203,-0.83347406,0.2532984,-3.290482924,0.001000156,0.014009269
ENSG00000137462,30050.42213,-0.394613889,0.119962957,-3.289464509,0.001003782,0.014051011
ENSG00000262831,2971.489367,-0.52194578,0.158681149,-3.289274017,0.001004462,0.014051477
ENSG00000188396,115.2909058,-0.842207064,0.256140606,-3.288065404,0.001008784,0.014102865
ENSG00000165124,22.75817765,-1.452812045,0.441890997,-3.287715873,0.001010037,0.01411131
ENSG00000141337,1121.975523,0.976250687,0.297048506,3.286502592,0.001014398,0.014154647
ENSG00000181788,2835.588411,-0.769710313,0.234204319,-3.286490682,0.001014441,0.014154647
ENSG00000170956,3001.464766,0.897508498,0.273168158,3.285553138,0.001017823,0.014192728
ENSG00000228278,1282.306495,-1.357535467,0.413226305,-3.285210672,0.001019061,0.014200882
ENSG00000110911,17998.11026,-0.630059557,0.191884229,-3.283540079,0.001025121,0.014263155
ENSG00000120280,941.4245543,0.856069793,0.260740976,3.283219261,0.001026288,0.014263155
ENSG00000135617,175.0516382,0.600727192,0.182975998,3.283092852,0.001026748,0.014263155
ENSG00000165264,718.2324706,0.444665595,0.135434403,3.283254366,0.00102616,0.014263155
ENSG00000279227,294.6121432,-0.794211936,0.241910939,-3.283075746,0.001026811,0.014263155
ENSG00000168209,9601.166298,-0.938821127,0.286180874,-3.280516669,0.001036171,0.014383991
ENSG00000105376,85.59243415,1.034800002,0.315500207,3.279871073,0.001038545,0.014407746
ENSG00000173166,649.7780384,0.611558355,0.186494249,3.2792344,0.001040891,0.014421885
ENSG00000272384,11.13447763,-1.388580885,0.423444574,-3.279250626,0.001040832,0.014421885
ENSG00000264490,10.410749,-1.438447368,0.439181094,-3.27529438,0.001055519,0.014615243
ENSG00000104635,857.477971,-0.546582264,0.166924133,-3.274435251,0.001058734,0.01464295
ENSG00000131370,10430.82405,-0.633561186,0.193489266,-3.274399657,0.001058867,0.01464295
ENSG00000143514,5313.284112,-0.337321115,0.103164157,-3.269751085,0.001076422,0.014876242
ENSG00000111319,50.70048996,1.024911474,0.313488021,3.269380027,0.001077834,0.014886303
ENSG00000241878,4264.983377,-0.510268657,0.156139405,-3.268032545,0.001082979,0.014947862
ENSG00000235621,57.203789,0.774706524,0.237156052,3.266652974,0.00108827,0.015011358
ENSG00000135838,8672.127085,0.827663708,0.253539412,3.264438074,0.001096814,0.015119624
ENSG00000251429,23.80392595,1.429935955,0.438119817,3.263801136,0.001099283,0.015144051
ENSG00000102393,5305.560906,-0.575376552,0.176304216,-3.263543914,0.001100281,0.01514776
ENSG00000108671,4848.360467,-0.283227282,0.086789741,-3.263372841,0.001100946,0.01514776
ENSG00000015475,11157.7622,-0.751725789,0.230507829,-3.261172491,0.001109525,0.015256147
ENSG00000197299,648.0446309,-0.484285441,0.148605489,-3.25886643,0.001118583,0.015370973
ENSG00000156860,21882.31174,-0.498924783,0.153115279,-3.258491168,0.001120064,0.015381594
ENSG00000022567,2857.924161,0.725753443,0.22277774,3.257746673,0.001123006,0.015412028
ENSG00000133703,7943.41438,-0.276443087,0.084861698,-3.257571937,0.001123698,0.015412028
ENSG00000105379,1295.790775,0.333465009,0.102397815,3.256563713,0.001127696,0.015447377
ENSG00000273749,8742.841922,0.637911816,0.195882442,3.256605391,0.001127531,0.015447377
ENSG00000164266,119.7056647,-1.188397532,0.364964702,-3.25619855,0.001129148,0.015457519
ENSG00000206028,7976.530203,-0.80611444,0.247604391,-3.255654866,0.001131312,0.015477399
ENSG00000188959,68.99926875,-1.353853044,0.415989233,-3.254538669,0.001135767,0.015528577
ENSG00000110057,4075.791182,0.897652266,0.276093536,3.25126143,0.001148942,0.015698831
ENSG00000155719,150.8638101,-1.138648641,0.35035285,-3.250005368,0.001154028,0.01575843
ENSG00000133835,5463.619414,0.574227826,0.176706561,3.249612362,0.001155624,0.015760685
